gnuC-t
 161
 115
 2
 46
1.00000	0.00000
0.99758	0.00000
0.99318	0.00000
0.98755	0.00000
0.98095	0.00000
0.97354	0.00000
0.96544	0.00000
0.95672	0.00000
0.94746	0.00000
0.93770	0.00000
0.92751	0.00000
0.91690	0.00000
0.90593	0.00000
0.89463	0.00000
0.88301	0.00000
0.87112	0.00000
0.85896	0.00000
0.84657	0.00000
0.83397	0.00000
0.82116	0.00000
0.80818	0.00000
0.79505	0.00000
0.78176	0.00000
0.76834	0.00000
0.75481	0.00000
0.74117	0.00000
0.72745	0.00000
0.71365	0.00000
0.69979	0.00000
0.68588	0.00000
0.67191	0.00000
0.65793	0.00000
0.64392	0.00000
0.62990	0.00000
0.61588	0.00000
0.60188	0.00000
0.58789	0.00000
0.57393	0.00000
0.56000	0.00000
0.54613	0.00000
0.53230	0.00000
0.51853	0.00000
0.50484	0.00000
0.49122	0.00000
0.47768	0.00000
0.46424	0.00000
0.45089	0.00000
0.43766	0.00000
0.42454	0.00000
0.41153	0.00000
0.39865	0.00000
0.38591	0.00000
0.37331	0.00000
0.36086	0.00000
0.34855	0.00000
0.33640	0.00000
0.32441	0.00000
0.31261	0.00000
0.30097	0.00000
0.28952	0.00000
0.27825	0.00000
0.26718	0.00000
0.25631	0.00000
0.24563	0.00000
0.23517	0.00000
0.22493	0.00000
0.21490	0.00000
0.20511	0.00000
0.19554	0.00000
0.18620	0.00000
0.17712	0.00000
0.16826	0.00000
0.15966	0.00000
0.15133	0.00000
0.14324	0.00000
0.13542	0.00000
0.12788	0.00000
0.12060	0.00000
0.11360	0.00000
0.10688	0.00000
0.10045	0.00000
0.09432	0.00000
0.08847	0.00000
0.08293	0.00000
0.07769	0.00000
0.07277	0.00000
0.06815	0.00000
0.06386	0.00000
0.05987	0.00000
0.05622	0.00000
0.05290	0.00000
0.04991	0.00000
0.04726	0.00000
0.04495	0.00000
0.04298	0.00000
0.04137	0.00000
0.04010	0.00000
0.03919	0.00000
0.03864	0.00000
0.03846	0.00000
0.03828	0.00000
0.03773	0.00000
0.03683	0.00000
0.03556	0.00000
0.03394	0.00000
0.03197	0.00000
0.02966	0.00000
0.02701	0.00000
0.02402	0.00000
0.02070	0.00000
0.01705	0.00000
0.01307	0.00000
0.00877	0.00000
0.00415	0.00000
0.00000	0.00000
0.06000	0.00000
0.07071	0.00000
0.08687	0.00000
0.10564	0.00000
0.12272	0.00000
0.13498	0.00000
0.14419	0.00000
0.15364	0.00000
0.16335	0.00000
0.17330	0.00000
0.18349	0.00000
0.19392	0.00000
0.20457	0.00000
0.21545	0.00000
0.22654	0.00000
0.23785	0.00000
0.24937	0.00000
0.26108	0.00000
0.27300	0.00000
0.28510	0.00000
0.29738	0.00000
0.31551	0.00000
0.34135	0.00000
0.36782	0.00000
0.39488	0.00000
0.42246	0.00000
0.45050	0.00000
0.47895	0.00000
0.50774	0.00000
0.53680	0.00000
0.56607	0.00000
0.59547	0.00000
0.62492	0.00000
0.65434	0.00000
0.68365	0.00000
0.71275	0.00000
0.74154	0.00000
0.76991	0.00000
0.79774	0.00000
0.82489	0.00000
0.85128	0.00000
0.88976	0.00000
0.92362	0.00000
0.94476	0.00000
0.97171	0.00000
1.00000	0.00000
 
